,000300.SH,000905.SH,399006.SZ,000906.SH,000852.SH,881001.WI
2019/6/17,-1.51E-05,0.001520542,-0.007984828,0.000350971,-0.002396237,2.86E-05
2019/6/18,0.003500496,-0.001180911,0.009288813,0.002383218,3.99E-05,0.001554039
2019/6/19,0.013174653,0.012876321,0.009783165,0.013103722,0.014221804,0.014183227
2019/6/20,0.030296576,0.019719911,0.01906615,0.027783059,0.015863648,0.023839399
2019/6/21,0.001415691,0.013435898,0.017219127,0.004249829,0.016687009,0.008411972
2019/6/24,0.001911246,0.00057744,-0.006132068,0.001593904,-0.000414703,0.000851487
2019/6/25,-0.010401805,-0.009795859,-0.010564326,-0.010257778,-0.009642903,-0.010093617
2019/6/26,-0.001835894,-0.002491383,0.00405962,-0.001991772,-5.58E-05,-0.001039027
2019/6/27,0.010670181,0.009045613,0.013755022,0.010284012,0.008629569,0.009587223
2019/6/28,-0.002406868,-0.011383663,-0.009006232,-0.004537939,-0.014105993,-0.006609414
2019/7/1,0.028812387,0.030256077,0.037480935,0.029152655,0.030062484,0.028798661
2019/7/2,0.00034491,-0.003108056,0.00149972,-0.000469768,0.000384281,-5.93E-05
2019/7/3,-0.011082836,-0.008592403,-0.016653809,-0.01049683,-0.010030209,-0.00980163
2019/7/4,-0.005247726,-0.00311503,-0.007519701,-0.004744937,-0.004445157,-0.004293258
2019/7/5,0.005189794,0.003510274,0.009782132,0.004793191,0.003676034,0.004890722
2019/7/8,-0.023223246,-0.034085027,-0.026539263,-0.025784919,-0.033181397,-0.027702501
2019/7/9,-0.00254024,0.002226091,0.007388191,-0.001425706,0.00306571,0.000502459
2019/7/10,-0.001684809,-0.007734845,-0.004847895,-0.003104683,-0.008687532,-0.003995019
2019/7/11,-0.000400873,0.0001409,0.002492528,-0.000274306,-0.001581239,0.000403527
2019/7/12,0.006211024,0.003513331,0.00255891,0.00558104,0.00245665,0.005614827
2019/7/15,0.004058228,0.01311437,0.019362428,0.006168711,0.010466377,0.007161951
2019/7/16,-0.004535054,0.001364682,-0.001418317,-0.003150681,0.002164316,-0.001338822
2019/7/17,-0.000579614,-0.000600319,0.003199694,-0.000584483,0.000793797,-0.000221313
2019/7/18,-0.009524295,-0.017239772,-0.016602898,-0.011342654,-0.017926847,-0.012838353
2019/7/19,0.010496014,0.007138898,0.011480773,0.009709819,0.00489462,0.008527871
2019/7/22,-0.006899215,-0.020930904,-0.016871799,-0.010177,-0.028102171,-0.015594403
2019/7/23,0.002176359,0.009911558,0.012507344,0.003963638,0.011385828,0.006645166
2019/7/24,0.007894375,0.010180293,0.012242674,0.008425721,0.012420677,0.009604382
2019/7/25,0.008176798,0.003820233,0.007954727,0.007162425,0.00312942,0.006051492
2019/7/26,0.00194811,0.001321989,-0.002695844,0.001802788,0.001058513,0.001731264
2019/7/29,-0.001113988,-0.000222861,0.002989522,-0.000907301,0.000456485,-0.000718357
2019/7/30,0.004163486,0.005288769,0.008684321,0.004424684,0.003972996,0.004292448
2019/7/31,-0.009032515,-0.004004637,-0.006161018,-0.007864468,-0.007562163,-0.007501604
2019/8/1,-0.008314606,-0.006676044,0.002211102,-0.007932457,-0.005166368,-0.006696215
2019/8/2,-0.014731682,-0.012431903,-0.010878628,-0.014194679,-0.015882846,-0.014178443
2019/8/5,-0.019146281,-0.012044941,-0.016297989,-0.017484559,-0.011475226,-0.015334539
2019/8/6,-0.010708062,-0.021343062,-0.015320832,-0.013210422,-0.026392915,-0.017333817
2019/8/7,-0.004096962,-0.00520337,-0.00507928,-0.004355154,-0.002933988,-0.003656589
2019/8/8,0.013216488,0.006427683,0.015145995,0.011633625,0.007755023,0.010267154
2019/8/9,-0.009746835,-0.011973173,-0.010025252,-0.010263269,-0.010873623,-0.01046244
2019/8/12,0.018047218,0.01840998,0.021361791,0.018131245,0.016925711,0.017494745
2019/8/13,-0.00901656,-0.005689721,-0.010101802,-0.008246006,-0.004796296,-0.007056585
2019/8/14,0.004542043,0.005463671,0.008070351,0.004756064,0.006753766,0.005050782
2019/8/15,0.003149874,0.004848607,0.012438605,0.003544604,0.004770655,0.004143324
2019/8/16,0.004476989,0.003423335,0.007854229,0.004231831,0.00564869,0.004584772
2019/8/19,0.021710056,0.032264385,0.034981602,0.02416326,0.031832368,0.025952063
2019/8/20,-0.000886868,-0.000498499,-0.006933015,-0.000795881,0.002336785,7.60E-05
2019/8/21,-0.001577329,0.002075932,-0.001091591,-0.000721393,0.000261626,-0.000519869
2019/8/22,0.003106545,0.001063526,0.002251289,0.002626536,0.004228224,0.002929375
2019/8/23,0.007211719,-2.41E-06,0.001302606,0.005519423,-0.00211266,0.003111372
2019/8/26,-0.014382428,-0.006637612,-0.009138631,-0.012575636,-0.005554273,-0.010734198
2019/8/27,0.013551942,0.016613344,0.017070391,0.014270511,0.018956176,0.015315815
2019/8/28,-0.003762563,-0.001606585,-0.001801647,-0.003255394,-0.001989972,-0.002757974
2019/8/29,-0.003260335,0.001215516,-0.002662769,-0.002205601,0.000907922,-0.001800558
2019/8/30,0.002479983,-0.009665185,-0.006146364,-0.000391772,-0.014825099,-0.004589856
2019/9/2,0.012826002,0.024926215,0.02569374,0.015662398,0.025965455,0.01801849
2019/9/3,0.001374834,0.007165052,0.004925472,0.002744515,0.007433334,0.004204875
2019/9/4,0.00840526,0.009731155,0.005410598,0.008720267,0.007027362,0.00856946
2019/9/5,0.010118834,0.008862466,0.011766789,0.009820038,0.009429244,0.009543305
2019/9/6,0.005906393,0.003159093,0.00188573,0.005253675,0.004202458,0.004600923
2019/9/9,0.006189908,0.021111396,0.024222936,0.009727701,0.024464387,0.013753407
2019/9/10,-0.003444142,-0.003449138,-0.004570599,-0.003445322,0.002201619,-0.001603442
2019/9/11,-0.007366291,-0.005340719,-0.012618325,-0.006880632,-0.008578974,-0.006718654
2019/9/12,0.010757996,0.004853131,0.004129407,0.009340018,0.004763089,0.007937512
2019/9/16,-0.003691616,0.001474132,0.00221914,-0.002456978,0.006135183,-0.000159144
2019/9/17,-0.016801259,-0.020929998,-0.021221636,-0.017791942,-0.023992742,-0.019297261
2019/9/18,0.004847553,0.000114367,0.00078624,0.003716309,-0.001155015,0.002671737
2019/9/19,0.003656853,0.009848322,0.015657183,0.005131308,0.011762637,0.007074688
2019/9/20,0.002871484,0.00246859,-0.00032364,0.002775095,0.001093686,0.002068794
2019/9/23,-0.011431272,-0.006340839,-0.01215421,-0.010213676,-0.009945653,-0.00990122
2019/9/24,0.002676717,0.001790163,0.006099066,0.002463821,0.005031271,0.003020429
2019/9/25,-0.007713795,-0.018092525,-0.012952937,-0.010203684,-0.019401389,-0.012666635
2019/9/26,-0.007709901,-0.022954313,-0.029208564,-0.011337905,-0.032748135,-0.017051575
2019/9/27,0.002997705,0.0071203,0.014621588,0.003967316,0.009031008,0.00532121
2019/9/30,-0.009895829,-0.01293082,-0.012131956,-0.010611898,-0.011159428,-0.01073722
2019/10/8,0.006069139,0.000173592,-0.006734804,0.004681473,0.000916427,0.003277991
2019/10/9,0.001448818,0.008335653,0.003606864,0.00306255,0.009159068,0.005147994
2019/10/10,0.008170165,0.012724562,0.027459867,0.009242973,0.015472808,0.010784209
2019/10/11,0.009571524,0.001814595,-7.91E-05,0.00773796,0.000694755,0.006170355
2019/10/14,0.010613169,0.014956869,0.007525582,0.011633873,0.015817868,0.012898726
2019/10/15,-0.004298068,-0.01366722,-0.01101086,-0.006506938,-0.014678038,-0.008344444
2019/10/16,-0.003446021,-0.004474785,-0.002718487,-0.003686818,-0.004188128,-0.004380422
2019/10/17,0.000646547,-0.001687455,0.001139418,0.00010069,-0.001073806,-0.000293894
2019/10/18,-0.014226942,-0.013528584,-0.005809647,-0.014063928,-0.012480188,-0.013392686
2019/10/21,0.002962259,-0.002170943,-0.002497596,0.001763212,-0.006293721,-0.000650086
2019/10/22,0.003875733,0.011011252,0.013597261,0.005535959,0.012417857,0.007322182
2019/10/23,-0.006364697,-0.00766301,-0.009945896,-0.00666842,-0.008044468,-0.006503432
2019/10/24,-0.000107722,-0.0018015,0.002166044,-0.000503572,-0.00194849,-0.000682066
2019/10/25,0.006749352,0.007325553,0.012985102,0.006883867,0.007726999,0.006656155
2019/10/28,0.007645442,0.017999413,0.017355639,0.010063083,0.023708993,0.012695519
2019/10/29,-0.004166216,-0.015095995,-0.010464929,-0.006738355,-0.010874027,-0.008849223
2019/10/30,-0.004859182,-0.011945015,-0.001483475,-0.006512717,-0.009938558,-0.007800669
2019/10/31,-0.001149664,-0.006159791,-0.007580408,-0.002312397,-0.011204749,-0.005379748
2019/11/1,0.016886928,0.009137337,0.009385559,0.01509534,0.009537597,0.013405515
2019/11/4,0.006511103,0.005136055,0.007659166,0.006195089,0.006239208,0.006016413
2019/11/5,0.006206748,0.007511574,0.007864961,0.006506495,0.002806364,0.005133997
2019/11/6,-0.00447965,-0.010062796,-0.00599531,-0.005763434,-0.008823311,-0.006627263
2019/11/7,0.001754958,0.006499302,0.007373853,0.002841132,0.006660524,0.003829574
2019/11/8,-0.004725649,-0.003749261,-0.002541188,-0.004501281,-0.003444309,-0.003982615
2019/11/11,-0.017627035,-0.02247951,-0.022257217,-0.018742886,-0.025970043,-0.020704366
2019/11/12,0.00018204,0.001118708,-0.001008111,0.000396579,0.002535723,0.001037161
2019/11/13,-0.000949691,-0.001243728,0.006193334,-0.001017074,-0.00292935,-0.001409397
2019/11/14,0.001506546,0.007499575,0.006415055,0.002879764,0.00678405,0.003985344
2019/11/15,-0.007365298,-0.008890441,-0.010515823,-0.007716368,-0.01228376,-0.00885114
2019/11/18,0.007954395,0.004934685,0.004602325,0.007260102,0.007139844,0.007290417
2019/11/19,0.010007884,0.016893727,0.027689171,0.011587424,0.018652926,0.013400949
2019/11/20,-0.009925186,-0.005796271,-0.005444287,-0.008973089,-0.005046982,-0.0081043
2019/11/21,-0.00467419,-0.00011259,-0.003758058,-0.00361895,-0.001674066,-0.002884064
2019/11/22,-0.010181823,-0.008418594,-0.019495479,-0.00977252,-0.013247027,-0.010010732
2019/11/25,0.00732762,-0.000526235,-0.010732452,0.005501884,-0.005740257,0.002279098
2019/11/26,0.003467376,-0.003945668,0.010415434,0.001753312,-0.000706647,0.00104539
2019/11/27,-0.00412028,0.004525536,-0.002795277,-0.00213253,-0.000342132,-0.001752501
2019/11/28,-0.003435761,-0.003058017,-0.000354756,-0.003348319,-0.00288354,-0.003127862
2019/11/29,-0.008707836,0.00116216,-0.005316363,-0.00642367,-0.00087969,-0.004507024
2019/12/2,0.00192973,0.002140843,0.00278666,0.001978979,0.002178611,0.001891593
2019/12/3,0.003917667,0.004287889,0.003503609,0.004004,0.006534472,0.00463437
2019/12/4,-0.000329336,-0.001174597,-0.000958526,-0.000526537,0.001612382,8.58E-05
2019/12/5,0.007674335,0.009538115,0.021536352,0.008108955,0.011281708,0.009133785
2019/12/6,0.005934349,0.008637628,0.009927733,0.00656578,0.007136058,0.006415599
2019/12/9,-0.001778015,0.002812807,-0.003318506,-0.000703522,0.003558272,0.000762228
2019/12/10,0.001267505,0.004865538,0.007524909,0.002112618,0.006059255,0.003192704
2019/12/11,0.000606325,-0.004312295,-0.00908991,-0.000552139,-0.004032622,-0.00112512
2019/12/12,-0.003004292,-0.003038881,0.00158678,-0.003012412,-8.64E-05,-0.002198385
2019/12/13,0.019839738,0.0123074,0.020004346,0.018072608,0.013489365,0.016341669
2019/12/16,0.004870016,0.018202408,0.014195974,0.008024142,0.018789498,0.010503853
2019/12/17,0.01360566,0.013554543,0.011954617,0.013593432,0.012530572,0.013184492
2019/12/18,-0.002230937,-0.000179066,-0.005105638,-0.001740561,-0.000330207,-0.000767523
2019/12/19,-0.001396827,0.00126316,-0.001104821,-0.000760118,0.004387975,0.001004817
2019/12/20,-0.00245752,-0.010886161,-0.010461689,-0.004479096,-0.01202481,-0.005990628
2019/12/23,-0.012485274,-0.019350238,-0.01980153,-0.014119033,-0.022553581,-0.016389973
2019/12/24,0.006519101,0.015286063,0.019143349,0.008594427,0.017602227,0.011205918
2019/12/25,-0.000523672,0.004073637,0.008207332,0.000571841,0.005972767,0.001807109
2019/12/26,0.008800293,0.006953717,0.005178619,0.00835876,0.007130183,0.008208036
2019/12/27,-0.000983634,-0.007654038,-0.014525583,-0.00257632,-0.008070276,-0.004167928
2019/12/30,0.014819788,0.012114899,0.012817907,0.014177244,0.005650322,0.011202503
2019/12/31,0.003662431,0.004907326,0.004401425,0.003957559,0.006697455,0.004507694
2020/1/2,0.013586619,0.018694308,0.019255409,0.014798646,0.019673837,0.015869283
2020/1/3,-0.001752283,0.002702074,0.001784321,-0.000691249,0.005194327,0.001043879
2020/1/6,-0.00378037,0.010075591,0.013022302,-0.000468143,0.010285515,0.001916749
2020/1/7,0.007490866,0.011957864,0.017900331,0.008570756,0.015200616,0.010256253
2020/1/8,-0.011516245,-0.013826385,-0.01611804,-0.012076579,-0.013650337,-0.012340631
2020/1/9,0.012657705,0.013596804,0.027080594,0.012885092,0.015887104,0.013983639
2020/1/10,-0.000284509,-0.003149589,-0.004676965,-0.000978742,-0.002095655,-0.001448326
2020/1/13,0.009801006,0.014488321,0.016215308,0.010933712,0.012787213,0.011019752
2020/1/14,-0.003354457,-0.003110928,-0.006467099,-0.00329536,-0.0021275,-0.00263389
2020/1/15,-0.005525639,-0.002220185,0.000874408,-0.004723523,-0.000100624,-0.003975085
2020/1/16,-0.004245771,-0.00042658,0.002973852,-0.003316633,-0.001925453,-0.002908932
2020/1/17,0.001400226,-0.003188017,0.001321167,0.000280772,-0.003849406,-0.000427282
2020/1/20,0.007455715,0.014063514,0.02570004,0.009062319,0.012833715,0.009991062
2020/1/21,-0.017086669,-0.011381403,-0.007642812,-0.015691892,-0.008901643,-0.013937128
2020/1/22,0.004283247,0.009335851,0.01366138,0.00552391,0.00300385,0.004908131
2020/1/23,-0.030985463,-0.035471447,-0.033179864,-0.032091147,-0.037262515,-0.032711015
2020/2/3,-0.078809011,-0.086809683,-0.068456989,-0.080774116,-0.087532054,-0.081582614
2020/2/4,0.026374827,0.017425152,0.048400623,0.024190752,0.002295621,0.017358551
2020/2/5,0.011329558,0.025515512,0.030237994,0.014768633,0.02613933,0.018855727
2020/2/6,0.018609741,0.031017073,0.037444813,0.021649803,0.031280785,0.023758525
2020/2/7,2.42E-05,0.008356161,0.001764593,0.002084426,0.012320309,0.004953695
2020/2/10,0.004137549,0.011525732,0.013085628,0.005975859,0.013963512,0.008443278
2020/2/11,0.009310279,-0.005040072,-0.006724734,0.005719583,-0.006765536,0.001746675
2020/2/12,0.008088169,0.018404067,0.028018419,0.010641772,0.023295941,0.013401225
2020/2/13,-0.006152369,-0.008627246,-0.009918294,-0.006769728,-0.008120092,-0.007360386
2020/2/14,0.007024235,0.001470706,0.002239276,0.005641561,0.00355609,0.004436923
2020/2/17,0.022491444,0.032031069,0.0371922,0.02485729,0.036428042,0.027743315
2020/2/18,-0.004883794,0.01186493,0.011542241,-0.000701035,0.022860439,0.005766038
2020/2/19,-0.001528055,-0.010166665,-0.014515355,-0.003712571,-0.008916515,-0.004928828
2020/2/20,0.02304079,0.018462476,0.022108712,0.021890545,0.019331426,0.020691257
2020/2/21,0.001166369,0.013548851,0.018247047,0.004266888,0.017783404,0.007130461
2020/2/24,-0.004012903,0.014079175,0.016766392,0.000559147,0.021932678,0.00576614
2020/2/25,-0.002173929,0.005499205,0.010309361,-0.000208647,0.004189211,0.000742406
2020/2/26,-0.012328054,-0.026167561,-0.04660952,-0.015892936,-0.028922156,-0.018479598
2020/2/27,0.00291202,0.001799424,0.007342868,0.002628428,0.001648067,0.001912787
2020/2/28,-0.035454468,-0.052563836,-0.056970234,-0.039812006,-0.057945674,-0.044478305
2020/3/2,0.03289741,0.037629554,0.030821458,0.034086618,0.041295535,0.035995066
2020/3/3,0.005330978,0.009476702,0.017762962,0.006376381,0.013491715,0.009003674
2020/3/4,0.005790469,0.001136195,-0.00179617,0.004613216,0.004945455,0.005218018
2020/3/5,0.022277408,0.014800758,0.018504982,0.020392786,0.014342155,0.019040699
2020/3/6,-0.016216391,-0.006422846,-0.007536336,-0.013761273,-0.003023575,-0.010327517
2020/3/9,-0.034160796,-0.041299319,-0.045543005,-0.035963656,-0.039245301,-0.035743366
2020/3/10,0.021415102,0.027017653,0.026633931,0.022822199,0.025916813,0.02259464
2020/3/11,-0.013300556,-0.015079916,-0.022033687,-0.013749266,-0.013453627,-0.013109388
2020/3/12,-0.019242688,-0.017111865,-0.026428249,-0.018706075,-0.020132554,-0.018838242
2020/3/13,-0.014072273,-0.006677098,-0.007500517,-0.012206807,-0.009029709,-0.011306751
2020/3/16,-0.042993466,-0.047109575,-0.059004521,-0.044036648,-0.048388112,-0.043534839
2020/3/17,-0.00487081,0.002297584,0.00362959,-0.003059889,-0.00262575,-0.002889038
2020/3/18,-0.019792989,-0.01776462,-0.015987886,-0.019277839,-0.015383989,-0.018224627
2020/3/19,-0.012970455,0.007491379,0.004187082,-0.007768268,0.010994494,-0.003139595
2020/3/20,0.017868388,0.011915375,0.01060892,0.01633161,0.009484485,0.014743071
2020/3/23,-0.033646473,-0.04222256,-0.045948861,-0.035850184,-0.044775857,-0.038053301
2020/3/24,0.026855691,0.019430498,0.027288766,0.024960356,0.018588218,0.022870653
2020/3/25,0.026869082,0.02381906,0.0324706,0.026094938,0.023448254,0.025580926
2020/3/26,-0.006573749,-0.009835237,-0.005459285,-0.007399722,-0.009065928,-0.007677568
2020/3/27,0.003248552,-0.005569375,-0.012138536,0.001020854,-0.007474149,-0.001349347
2020/3/30,-0.009689788,-0.021382965,-0.022793704,-0.012624433,-0.024884975,-0.015820312
2020/3/31,0.003278154,0.002778287,0.00614512,0.00315382,0.002164508,0.002333416
2020/4/1,-0.003005652,-0.004410375,-0.003802091,-0.003354928,-0.00439079,-0.00387661
2020/4/2,0.016177843,0.02549863,0.027965677,0.018494165,0.025040424,0.020070003
2020/4/3,-0.005706822,-0.007802803,-0.005360545,-0.006231269,-0.0056847,-0.005870067
2020/4/7,0.022838167,0.031335905,0.03309799,0.024961408,0.034146749,0.027135887
2020/4/8,-0.004654239,0.000896722,-0.00255079,-0.003258659,0.004031364,-0.001173956
2020/4/9,0.003297583,0.009610633,0.016479796,0.004891393,0.012440505,0.006341357
2020/4/10,-0.006230815,-0.021409493,-0.023659529,-0.01008086,-0.026209374,-0.015180863
2020/4/13,-0.004224157,-0.007551968,-0.013746145,-0.005058575,-0.01040803,-0.006743597
2020/4/14,0.019301238,0.023101807,0.032419117,0.020251808,0.020281022,0.020043861
2020/4/15,-0.00740696,-0.003752094,-0.003984787,-0.006490267,-0.005982554,-0.006060893
2020/4/16,0.001321523,0.009152266,0.015612325,0.003291021,0.007602084,0.003967244
2020/4/17,0.009758755,0.000279106,0.006164894,0.007360637,0.001594977,0.005284634
2020/4/20,0.003637986,0.011907782,0.011217212,0.005715334,0.016348149,0.007992663
2020/4/21,-0.011783633,-0.00704322,-0.009540152,-0.010585527,-0.005237307,-0.008786057
2020/4/22,0.008228889,0.008185568,0.00950037,0.008217895,0.009276221,0.008587143
2020/4/23,-0.00250845,-0.005537303,-0.006678885,-0.003276645,-0.006363601,-0.003777122
2020/4/24,-0.008559404,-0.015723459,-0.012700808,-0.010372183,-0.019686063,-0.012881904
2020/4/27,0.006794072,-0.001483366,0.007445099,0.004710891,-0.005259986,0.001643154
2020/4/28,0.006900103,-0.007193464,0.005973401,0.003375678,-0.014959979,-0.002938351
2020/4/29,0.004646615,-0.000197864,-0.000121779,0.003447878,-0.002440068,0.001563687
2020/4/30,0.011777818,0.02430696,0.019185247,0.014866774,0.023530399,0.01699043
2020/5/6,0.006051433,0.018203018,0.019732177,0.009075181,0.021882577,0.012237821
2020/5/7,-0.002885815,-0.001020671,-0.001622876,-0.002417506,-0.001128271,-0.00219557
2020/5/8,0.009867042,0.011374848,0.008734163,0.010246136,0.011541749,0.010981893
2020/5/11,-0.000868246,-0.002088804,-0.010548533,-0.001175466,-0.001869902,-0.001527787
2020/5/12,1.45E-05,0.002960595,0.010141072,0.000755426,0.003025187,0.001038948
2020/5/13,0.002023894,0.004320427,0.00778236,0.002602702,0.008096132,0.00404521
2020/5/14,-0.010844873,-0.008881993,-0.010759941,-0.010349324,-0.009090782,-0.009649557
2020/5/15,-0.003159519,0.003795552,0.003146605,-0.001401618,0.004560672,0.000857174
2020/5/18,0.002580188,-0.00528543,-0.004449679,0.000581991,-0.005082193,-0.00121169
2020/5/19,0.008498228,0.012603823,0.013836625,0.009535122,0.013064154,0.010790989
2020/5/20,-0.005315009,-0.010485725,-0.012126883,-0.006624894,-0.011918945,-0.007280184
2020/5/21,-0.005444953,-0.011572194,-0.008822686,-0.006991119,-0.012649678,-0.00840258
2020/5/22,-0.022926827,-0.018050968,-0.025166858,-0.021702434,-0.018586099,-0.020280666
2020/5/25,0.001375631,-0.002181439,0.002788338,0.000478832,-0.002115413,9.58E-05
2020/5/26,0.0113455,0.019487817,0.029562459,0.013392924,0.024079173,0.016857054
2020/5/27,-0.00701219,-0.009356349,-0.019640475,-0.007605208,-0.006277816,-0.006520398
2020/5/28,0.002865317,-0.001551765,-0.007969931,0.001749941,-0.002279333,0.000503093
2020/5/29,0.002694268,0.00842602,0.015426937,0.004136874,0.009979845,0.006147309
2020/6/1,0.026976047,0.030175625,0.03429265,0.027784752,0.030497385,0.02809042
2020/6/2,0.003078935,-0.00054515,-0.005994468,0.002160787,0.001510064,0.002705715
2020/6/3,2.01E-05,0.0010543,-0.001010961,0.000281403,-0.001365771,0.000264907
2020/6/4,-0.000367151,0.000796976,0.003857932,-7.28E-05,0.002022975,0.000861967
2020/6/5,0.004787773,0.001554596,0.006967698,0.003969501,0.001425493,0.003022877
2020/6/8,0.005174382,-0.00181177,-0.005913519,0.003410603,-0.002310082,0.001353177
2020/6/9,0.006234381,0.006290922,0.013013079,0.006248578,0.006815674,0.006242314
2020/6/10,-0.001809772,0.000867018,0.009350754,-0.00113752,0.001156291,-0.000222848
2020/6/11,-0.01084745,-0.004655151,-0.00288403,-0.009289157,-0.003622472,-0.006222177
2020/6/12,0.001801428,0.000426759,0.005067548,0.001453854,0.000624215,0.001360059
2020/6/15,-0.01201439,-0.000150872,0.005793732,-0.009080966,-0.000367308,-0.00668031
2020/6/16,0.015065,0.018720063,0.018430767,0.015976893,0.020356743,0.01674995
2020/6/17,0.000753231,0.007043983,0.001549731,0.002326956,0.004300577,0.002626947
2020/6/18,0.006668195,-0.000177023,0.000914901,0.004947702,-0.004670029,0.002625897
2020/6/19,0.01343228,0.009198028,0.023573146,0.012373464,0.006150142,0.010743619
2020/6/22,0.000814012,-0.00053935,0.010101966,0.000476664,0.006611813,0.002116437
2020/6/23,0.004814305,0.003512449,0.016717413,0.004490089,0.001747089,0.003630194
2020/6/24,0.004171751,-0.00262798,0.00017888,0.002479171,-0.001815673,0.002373648
2020/6/29,-0.007072523,-0.004603747,-0.004170918,-0.006460886,-0.002599409,-0.005586506
2020/6/30,0.013199767,0.017697128,0.027675193,0.014316083,0.01741553,0.015482564
2020/7/1,0.02012981,0.002979171,-0.007615177,0.015858598,0.003135141,0.011862302
2020/7/2,0.020731047,0.015877879,0.001968897,0.019537415,0.011765131,0.016796222
2020/7/3,0.01931596,0.012757646,0.015743732,0.01770875,0.010040908,0.015560863
2020/7/6,0.056679259,0.041038551,0.027176814,0.052864942,0.038226115,0.049014521
2020/7/7,0.006002341,0.012726086,0.024422501,0.00762365,0.013658765,0.01011993
2020/7/8,0.016150651,0.024355302,0.023427182,0.018139068,0.02290038,0.019172667
2020/7/9,0.013985534,0.02422648,0.039851139,0.016483139,0.029850917,0.020225211
2020/7/10,-0.018104119,-0.002585683,0.007543841,-0.014290623,-0.004421027,-0.01046265
2020/7/13,0.021002546,0.03341306,0.039939366,0.024088538,0.035335162,0.02756283
2020/7/14,-0.009534591,-0.013303901,-0.010643842,-0.010480385,-0.007847822,-0.009221243
2020/7/15,-0.01294477,-0.024808368,-0.015955381,-0.015913127,-0.029070709,-0.018815979
2020/7/16,-0.048101382,-0.048026519,-0.059294952,-0.048082826,-0.052348763,-0.048403572
2020/7/17,0.006298916,0.003891314,0.006099929,0.005701924,0.002129565,0.0045906
2020/7/20,0.029837806,0.028723884,0.013107786,0.029562195,0.034128298,0.030447564
2020/7/21,0.002294274,0.005590982,0.014537201,0.00310934,0.007870677,0.004053972
2020/7/22,0.004988848,0.008740297,0.011882353,0.005918731,0.009460232,0.00595904
2020/7/23,-0.000426286,-9.11E-05,0.011067241,-0.000342979,-0.000827653,-0.000612667
2020/7/24,-0.043893458,-0.050770157,-0.061375335,-0.045603392,-0.047057848,-0.04557165
2020/7/27,0.005073563,0.002347556,0.001491452,0.0043994,0.000279204,0.002569759
2020/7/28,0.008790557,0.009673149,0.013207654,0.009008377,0.010522861,0.010090216
2020/7/29,0.024243466,0.026826497,0.03783225,0.024881307,0.029541221,0.025898115
2020/7/30,-0.004885095,-0.002884291,-0.008588634,-0.004390089,-0.001636335,-0.003311281
2020/7/31,0.008353596,0.01047904,0.018867753,0.008880234,0.013138168,0.011057731
2020/8/3,0.016243631,0.024338441,0.026286866,0.018253594,0.032450636,0.022513326
2020/8/4,0.000941377,-0.006246676,-0.012561478,-0.000854104,-0.006394916,-0.003032579
2020/8/5,0.000273567,0.011218033,0.009671127,0.002992586,0.01378613,0.005858868
2020/8/6,-0.003002799,-0.000375116,-0.016036338,-0.00234464,0.000750863,-0.001532213
2020/8/7,-0.011513902,-0.012025964,-0.022889782,-0.011642426,-0.012506058,-0.012256173
2020/8/10,0.003598931,0.005443869,-0.005344527,0.004061783,0.00259553,0.003927645
2020/8/11,-0.009118982,-0.018504525,-0.0170206,-0.011476522,-0.019760773,-0.014019821
2020/8/12,-0.0072919,-0.010975455,-0.019785842,-0.008209587,-0.016786736,-0.009122039
2020/8/13,-0.002567322,0.003715581,-0.00488017,-0.001006409,0.003041966,0.000603178
2020/8/14,0.014866366,0.010821046,0.01756699,0.013856424,0.009843856,0.012173014
2020/8/17,0.023508188,0.018265621,0.010372043,0.022201735,0.021678175,0.020948424
2020/8/18,-0.000512894,0.00664998,0.001731276,0.001264709,0.009611819,0.0034398
2020/8/19,-0.014976449,-0.01813473,-0.032663169,-0.015764436,-0.020796881,-0.017019482
2020/8/20,-0.012977889,-0.01087399,-0.009558199,-0.01245423,-0.014452633,-0.01234654
2020/8/21,0.008482024,0.007607072,0.017230675,0.008263902,0.006014743,0.007794315
2020/8/24,0.007842176,0.00677614,0.019820798,0.007576536,0.008251826,0.007500452
2020/8/25,0.001282968,-0.005444325,0.006322996,-0.000391877,-0.005508614,-0.001557006
2020/8/26,-0.011722192,-0.019040705,-0.021268919,-0.013535039,-0.024357158,-0.016779443
2020/8/27,0.005357884,0.008108119,0.017028762,0.006035327,0.010773834,0.008451127
2020/8/28,0.023866384,0.017088002,0.025535086,0.022193275,0.012788939,0.018211577
2020/8/31,-0.005790331,-0.003403944,-0.010705956,-0.005204228,0.002673808,-0.002841397
2020/9/1,0.00537912,0.00630235,0.008103944,0.005606239,0.004822976,0.005401782
2020/9/2,0.000364448,0.001057752,0.007790364,0.000535174,0.001892453,0.001377408
2020/9/3,-0.005531054,-0.008233111,-0.008982267,-0.006196885,-0.01138017,-0.007208002
2020/9/4,-0.009731217,-0.006555637,-0.005387133,-0.008950305,-0.001078644,-0.005897298
2020/9/7,-0.02114186,-0.021116898,-0.033289844,-0.021135702,-0.01739199,-0.01980119
2020/9/8,0.005358691,0.007144149,0.00356936,0.005798838,0.006502882,0.005915597
2020/9/9,-0.023389772,-0.026953557,-0.048001173,-0.024269598,-0.031744553,-0.026288388
2020/9/10,-0.00056956,-0.017900567,-0.015995945,-0.004835672,-0.035435592,-0.014980714
